Customer Code,Name ,April,April Achv.,May,May Achv.,June,June Achv.,July,July Achv.,August,August Achv.,September,September Achv.,October,October Achv.,November,November Achv.,December,December Achv.,January,January Achv.,February,February Achv.,March,March Achv.
SDRE02616,SWEETY HARDWARE (RSDS297),25,0,25,0,25,0,23,0,23,0,23,0,23,0,27,0,27,0,27,0,27,0,27,0
SDRE06013,BROTHERS ENTERPRISE(RSDB176),35,0,35,0,35,0,32,0,32,0,32,0,32,0,38,0,38,0,38,0,38,0,38,0
SDRE06898,RUBI ENTERPRISE(RSDR686),10,0,10,0,10,0,9,0,9,0,9,0,9,0,11,0,11,0,11,0,11,0,11,0
SDRE06900,B.D ENTERPRISE(RSDB688),10,0,10,0,10,0,9,0,9,0,9,0,9,0,11,0,11,0,11,0,11,0,11,0
SDRE06901,NURJAMAL MIAH(RSDN689),20,0,20,0,20,0,18,0,18,0,18,0,18,0,22,0,22,0,22,0,22,0,22,0
SDRE02440,PUJA ENTERPRISE (RSDP360),35,0,35,0,35,0,32,0,32,0,32,0,32,0,38,0,38,0,38,0,38,0,38,0
SDRE02625,TIP TOP HARDWARE (RSDT435),20,0,20,0,20,0,18,0,18,0,18,0,18,0,22,0,22,0,22,0,22,0,22,0
SDRE03801,MAA DURGA ENTERPRISE (RSDM250),70,0,70,0,70,0,63,0,63,0,63,0,63,0,76,0,76,0,76,0,76,0,76,0
SDRE05412,SAHA HARDWARE (RSDS276),45,0,45,0,45,0,41,0,41,0,41,0,41,0,49,0,49,0,49,0,49,0,49,0
SDRE05431,MAA LAXMI HARDWARES (RSDM334),40,0,40,0,40,0,36,0,36,0,36,0,36,0,44,0,44,0,44,0,44,0,44,0
SDRE05510,JOY GURU HARDWARE STORES(RSDJ233),25,0,25,0,25,0,23,0,23,0,23,0,23,0,27,0,27,0,27,0,27,0,27,0
SDRE05559,PRABHU JAGAT BANDHU ENTERPRISE (RSDP370),30,0,30,0,30,0,27,0,27,0,27,0,27,0,33,0,33,0,33,0,33,0,33,0
SDRE05625,GHOSH ENTERPRISE (COOCHBIHAR) (RSDG395),30,0,30,0,30,0,27,0,27,0,27,0,27,0,33,0,33,0,33,0,33,0,33,0
SDRE06421,RADHA GOBINDA STUDIO & STORES(RSDR526),55,0,55,0,55,0,50,0,50,0,50,0,50,0,60,0,60,0,60,0,60,0,60,0
SDRE06510,BARMAN HARDWARE STORE(RSDB559),20,0,20,0,20,0,18,0,18,0,18,0,18,0,22,0,22,0,22,0,22,0,22,0
SDRE02257,ADHIKARI ENTERPRISE(RSDA732),35,0,35,0,35,0,32,0,32,0,32,0,32,0,38,0,38,0,38,0,38,0,38,0
SDRE07052,MAA KALI BUILDERS (BOXIRHAT)(RSDM756),15,0,15,0,15,0,14,0,14,0,14,0,14,0,17,0,17,0,17,0,17,0,17,0
SDRE07051,BHARAT HARDWARE (BOXIRHAT)(RSDB755),12,0,12,0,12,0,11,0,11,0,11,0,11,0,13,0,13,0,13,0,13,0,13,0
SDRE06843,ADHIKARY ENTERPRISE(RSDA652),31,0,31,0,31,0,28,0,28,0,28,0,28,0,34,0,34,0,34,0,34,0,34,0
SDRE07055,KHUSBU HARDWARE(RSDK759),10,0,10,0,10,0,9,0,9,0,9,0,9,0,11,0,11,0,11,0,11,0,11,0
SDRE06844,BHARAT CHANDRA BARMAN(RSDB653),45,0,45,0,45,0,41,0,41,0,41,0,41,0,49,0,49,0,49,0,49,0,49,0
SDRE06902,TUHIN HARDWARE & HAZRA ENTERPRISE(RSDT690),10,0,10,0,10,0,9,0,9,0,9,0,9,0,11,0,11,0,11,0,11,0,11,0
SDRE02415,PARESH BAISHYA (RSDP244),30,0,30,0,30,0,27,0,27,0,27,0,27,0,33,0,33,0,33,0,33,0,33,0
SDRE02417,PARIMAL SAHA (RSDP248),80,0,80,0,80,0,72,0,72,0,72,0,72,0,87,0,87,0,87,0,87,0,87,0
SDRE02432,CHARUBALA HARDWARE (RSDC354),60,0,60,0,60,0,54,0,54,0,54,0,54,0,65,0,65,0,65,0,65,0,65,0
SDRE02458,PRAFULLA HARDWARE (RSDP247),40,0,40,0,40,0,36,0,36,0,36,0,36,0,44,0,44,0,44,0,44,0,44,0
SDRE02566,SHIVAM HARDWARE (RSDS202),65,0,65,0,65,0,59,0,59,0,59,0,59,0,71,0,71,0,71,0,71,0,71,0
SDRE06049,SAHA TRADERS (RSDS284),35,0,35,0,35,0,32,0,32,0,32,0,32,0,38,0,38,0,38,0,38,0,38,0
SDRE06745,MAA DURGA ENTERPRISE (GHOKSADANGA)(RSDM620),40,0,40,0,40,0,36,0,36,0,36,0,36,0,44,0,44,0,44,0,44,0,44,0
SDRE02492,ROY ENTERPRISE (MEKHLIGANJ)(RSDR735),35,0,35,0,35,0,32,0,32,0,32,0,32,0,38,0,38,0,38,0,38,0,38,0
SDRE06867,ROUTH HARDWARE(RSDR679),20,0,20,0,20,0,18,0,18,0,18,0,18,0,22,0,22,0,22,0,22,0,22,0
SDRE06868,DESHBANDHU ENTERPRISE(RSDD680),20,0,20,0,20,0,18,0,18,0,18,0,18,0,22,0,22,0,22,0,22,0,22,0
SDRE03833,SONU ENTERPRISE (RSDS412),25,0,25,0,25,0,23,0,23,0,23,0,23,0,27,0,27,0,27,0,27,0,27,0
SDRE07069,LIPI HARDWARE(RSDL760),15,0,15,0,15,0,14,0,14,0,14,0,14,0,17,0,17,0,17,0,17,0,17,0
SDRE02259,DEY ENTERPRISE (RSDD390),10,0,10,0,10,0,9,0,9,0,9,0,9,0,11,0,11,0,11,0,11,0,11,0
SDRE02377,NAGEN ROY (RSDN388),20,0,20,0,20,0,18,0,18,0,18,0,18,0,22,0,22,0,22,0,22,0,22,0
SDRE03798,R.K.HARDWARE (RSDR352),40,0,40,0,40,0,36,0,36,0,36,0,36,0,44,0,44,0,44,0,44,0,44,0
SDRE04706,MAA BAGESHWARI ENTERPRISE (RSDM396),15,0,15,0,15,0,14,0,14,0,14,0,14,0,17,0,17,0,17,0,17,0,17,0
SDRE05492,DIP POLE AND RING FACTORY (RSDD229),15,0,15,0,15,0,14,0,14,0,14,0,14,0,17,0,17,0,17,0,17,0,17,0
SDRE05543,BARMAN STOCK DEPOT (RSDB221),10,0,10,0,10,0,9,0,9,0,9,0,9,0,11,0,11,0,11,0,11,0,11,0
SDRE05546,RAMESH ROY (RSDR402),25,0,25,0,25,0,23,0,23,0,23,0,23,0,27,0,27,0,27,0,27,0,27,0
SDRE06082,DAS ENTERPRISE (KHARIJA KAKRIBARI) (RSDD401),10,0,10,0,10,0,9,0,9,0,9,0,9,0,11,0,11,0,11,0,11,0,11,0
SDRE06153,HITENDRA NATH ROY (RSDH224),15,0,15,0,15,0,14,0,14,0,14,0,14,0,17,0,17,0,17,0,17,0,17,0
SDRE06412,ROY HARDWARE & ELECTRICS(RSDR522),10,0,10,0,10,0,9,0,9,0,9,0,9,0,11,0,11,0,11,0,11,0,11,0
SDRE06548,DAS ENTERPRISE (PUNDIBARI)(RSDD571),30,0,30,0,30,0,27,0,27,0,27,0,27,0,33,0,33,0,33,0,33,0,33,0
SDRE04692,LOKNATH ENTERPRISE (RSDL387),5,0,5,0,5,0,5,0,5,0,5,0,5,0,6,0,6,0,6,0,6,0,6,0
SDRE02424,PAUL STORES(RSDP431),20,0,20,0,20,0,18,0,18,0,18,0,18,0,22,0,22,0,22,0,22,0,22,0
SDRE06046,PAUL ENTERPRISE (KOTWALI) (RSDP257),30,0,30,0,30,0,27,0,27,0,27,0,27,0,33,0,33,0,33,0,33,0,33,0
SDRE06750,ANSHURA ENTERPRISE(RSDA626),15,0,15,0,15,0,14,0,14,0,14,0,14,0,17,0,17,0,17,0,17,0,17,0
SDRE06930,ROUSAN ENTERPRISE (KOTWALI)(RSDR707),10,0,10,0,10,0,9,0,9,0,9,0,9,0,11,0,11,0,11,0,11,0,11,0
SDRE02096,CEMENT HOUSE (JALPAIGURI) (RSDC415),90,0,85,0,80,0,75,0,75,0,75,0,85,0,96,0,96,0,106,0,96,0,128,0
SDRE02396,NIRMAL AGARWAL (RSDN416),50,0,48,0,45,0,42,0,42,0,42,0,48,0,53,0,53,0,59,0,53,0,71,0
SDRE02407,OM PRAKASH GUPTA (RSDO417),60,0,57,0,53,0,50,0,50,0,50,0,57,0,64,0,64,0,71,0,64,0,85,0
SDRE02617,T.R.ENTERPRISE(RSDT091),60,0,57,0,53,0,50,0,50,0,50,0,57,0,64,0,64,0,71,0,64,0,85,0
SDRE02456,FIVE STAR SUPPLIER(RSDF714),40,0,38,0,36,0,34,0,34,0,34,0,38,0,44,0,44,0,48,0,44,0,58,0
SDRE02481,RATAN HARDWARE(RSDR406),40,0,38,0,36,0,33,0,33,0,33,0,38,0,43,0,43,0,48,0,43,0,57,0
SDRE06552,SOVA HARDWARE (BHAKTINAGAR)(RSDS576),45,0,43,0,40,0,38,0,38,0,38,0,43,0,48,0,48,0,53,0,48,0,64,0
SDRE06743,TUSHAR AGARWAL(RSDT614),25,0,24,0,23,0,21,0,21,0,21,0,24,0,27,0,27,0,30,0,27,0,36,0
SDRE02175,HAREN CHANDRA DAS(RSDH578),20,0,19,0,18,0,17,0,17,0,17,0,19,0,22,0,22,0,24,0,22,0,29,0
SDRE02397,NIRMAN INDIA(RSDM610),20,0,19,0,18,0,17,0,17,0,17,0,19,0,22,0,22,0,24,0,22,0,29,0
SDRE03953,ABUL HOSSAIN(RSDA646),20,0,19,0,18,0,17,0,17,0,17,0,19,0,22,0,22,0,24,0,22,0,29,0
SDRE04721,ALAMGIR CHOUDHARY(RSDA595),40,0,38,0,36,0,33,0,33,0,33,0,38,0,43,0,43,0,48,0,43,0,57,0
SDRE06084,SALEMAN HARDWARE (RSDS469),40,0,38,0,36,0,33,0,33,0,33,0,38,0,43,0,43,0,48,0,43,0,57,0
SDRE06458,HAIDAR ALI(RSDH542),35,0,33,0,31,0,29,0,29,0,29,0,33,0,38,0,38,0,42,0,38,0,50,0
SDRE06555,JOY GURU HARDWARE (BHAKTINAGAR)(RSDJ581),30,0,29,0,27,0,25,0,25,0,25,0,29,0,32,0,32,0,36,0,32,0,43,0
SDRE06915,AMINUR AHAMED(RSDA701),70,0,66,0,62,0,58,0,58,0,58,0,66,0,75,0,75,0,83,0,75,0,99,0
SDRE05613,M.M. HARDWARE(RSDM725),35,0,33,0,31,0,29,0,29,0,29,0,33,0,38,0,38,0,42,0,38,0,50,0
SDRE02077,DEBABRATA BHOWMIK(RSDD008),20,0,19,0,18,0,17,0,17,0,17,0,19,0,22,0,22,0,24,0,22,0,29,0
SDRE02111,CONCRETE CORNER(RSDC039),20,0,19,0,18,0,17,0,17,0,17,0,19,0,22,0,22,0,24,0,22,0,29,0
SDRE02209,JOGAMAYA ENTERPRISE(RSDJ121),25,0,24,0,23,0,21,0,21,0,21,0,24,0,27,0,27,0,30,0,27,0,36,0
SDRE02246,RAJU PAUL(RSDR481),25,0,24,0,23,0,21,0,21,0,21,0,24,0,27,0,27,0,30,0,27,0,36,0
SDRE02411,BEJEN ROY(RSDB060),20,0,19,0,18,0,17,0,17,0,17,0,19,0,22,0,22,0,24,0,22,0,29,0
SDRE02586,ROHIT ENTERPRISE(RSDM612),15,0,15,0,14,0,13,0,13,0,13,0,15,0,16,0,16,0,18,0,16,0,22,0
SDRE03928,SUBRATA BAIDYA(RSDS046),35,0,33,0,31,0,29,0,29,0,29,0,33,0,38,0,38,0,42,0,38,0,50,0
SDRE02030,A.S.ENTERPRISE(RSDA133),25,0,24,0,23,0,21,0,21,0,21,0,24,0,27,0,27,0,30,0,27,0,36,0
SDRE02065,BASAK ENTERPRISE(RSDB037),15,0,15,0,14,0,13,0,13,0,13,0,15,0,16,0,16,0,18,0,16,0,22,0
SDRE02285,MAA ENTERPRISE(RSDM132),35,0,33,0,31,0,29,0,29,0,29,0,33,0,38,0,38,0,42,0,38,0,50,0
SDRE02303,MAA ENTERPRISE (SILIGURI)(RSDM615),25,0,24,0,23,0,21,0,21,0,21,0,24,0,27,0,27,0,30,0,27,0,36,0
SDRE02330,MAJUMDER ENTERPRISE(RSDM611),25,0,24,0,23,0,21,0,21,0,21,0,24,0,27,0,27,0,30,0,27,0,36,0
SDRE02427,PODDER ENTERPRISE(RSDP134),40,0,38,0,36,0,33,0,33,0,33,0,38,0,43,0,43,0,48,0,43,0,57,0
SDRE02584,SOVA ENTERPRISE(RSDS490),15,0,15,0,14,0,13,0,13,0,13,0,15,0,16,0,16,0,18,0,16,0,22,0
SDRE02598,SUDHANGSHU SAHA(RSDS040),30,0,29,0,27,0,25,0,25,0,25,0,29,0,32,0,32,0,36,0,32,0,43,0
SDRE02631,TULSHI TRADERS(RSDT424),40,0,38,0,36,0,33,0,33,0,33,0,38,0,43,0,43,0,48,0,43,0,57,0
SDRE03859,PAUL HARDWARE (MALBAZAR)(RSDP613),80,0,76,0,71,0,66,0,66,0,66,0,76,0,85,0,85,0,95,0,85,0,113,0
SDRE05960,LOKENATH ENTERPRISE(RSDL125),40,0,38,0,36,0,33,0,33,0,33,0,38,0,43,0,43,0,48,0,43,0,57,0
SDRE06643,RADHA GOBINDA HARDWARE (GHOGOMALI)(RSDR602),25,0,24,0,23,0,21,0,21,0,21,0,24,0,27,0,27,0,30,0,27,0,36,0
SDRE06778,NEW SHIBTOSH ENTERPRISE(RSDN632),20,0,19,0,18,0,17,0,17,0,17,0,19,0,22,0,22,0,24,0,22,0,29,0
SDRE02015,ANJALI HARDWARE(RSDA543),15,0,15,0,14,0,13,0,13,0,13,0,15,0,16,0,16,0,18,0,16,0,22,0
SDRE02089,KOUSHIK BISWAS(RSDK502),30,0,29,0,27,0,25,0,25,0,25,0,29,0,32,0,32,0,36,0,32,0,43,0
SDRE02138,DILIP NANDI(RSDD028),40,0,38,0,36,0,33,0,33,0,33,0,38,0,43,0,43,0,48,0,43,0,57,0
SDRE02163,GHOSH ENTERPRISE(RSDG051),20,0,19,0,18,0,17,0,17,0,17,0,19,0,22,0,22,0,24,0,22,0,29,0
SDRE02273,MAA BHANDANI HARDWARE(RSDM030),20,0,19,0,18,0,17,0,17,0,17,0,19,0,22,0,22,0,24,0,22,0,29,0
SDRE02284,SUNIL MORE(RSDS049),35,0,33,0,31,0,29,0,29,0,29,0,33,0,38,0,38,0,42,0,38,0,50,0
SDRE02328,GOPAL MAZUMDAR(RSDG083),40,0,38,0,36,0,33,0,33,0,33,0,38,0,43,0,43,0,48,0,43,0,57,0
SDRE02374,A.M ENTERPRISE(RSDA087),15,0,15,0,14,0,13,0,13,0,13,0,15,0,16,0,16,0,18,0,16,0,22,0
SDRE02425,PAUL BROTHERS(RSDM027),100,0,95,0,89,0,83,0,83,0,83,0,95,0,106,0,106,0,118,0,106,0,142,0
SDRE02443,BALAJI HARDWARE (RSDB398),20,0,19,0,18,0,17,0,17,0,17,0,19,0,22,0,22,0,24,0,22,0,29,0
SDRE02600,SUDHIR SHIL(RSDS047),80,0,76,0,71,0,66,0,66,0,66,0,76,0,85,0,85,0,95,0,85,0,113,0
SDRE04408,PANKAJ KUMAR AGARWAL(RSDP673),30,0,29,0,27,0,25,0,25,0,25,0,29,0,32,0,32,0,36,0,32,0,43,0
SDRE05467,RADHA GOBINDA ENTERPRISE(RSDR029),40,0,38,0,36,0,33,0,33,0,33,0,38,0,43,0,43,0,48,0,43,0,57,0
SDRE02211,JYOTI CYCLE AND HARDWARE(RSDJ082),25,0,24,0,23,0,21,0,21,0,21,0,24,0,27,0,27,0,30,0,27,0,36,0
SDRE02146,DUTTA HARDWARE (MAYNAGURI)(RSDD787),20,0,20,0,18,0,18,0,18,0,18,0,20,0,22,0,22,0,24,0,22,0,30,0
SDRE02578,SHIV SANKAR HARDWARE(RSDS780),30,0,30,0,28,0,26,0,26,0,26,0,30,0,32,0,32,0,36,0,32,0,44,0
SDRE06163,BISWANATH ROY(RSDB779),60,0,58,0,54,0,50,0,50,0,50,0,58,0,64,0,64,0,72,0,64,0,86,0
SDRE06877,TAPAS RAY (MAYNAGURI)(RSDT772),80,0,76,0,72,0,66,0,66,0,66,0,76,0,86,0,86,0,96,0,86,0,114,0
SDRE02061,BARAI HARDWARE(RSDB145),30,0,29,0,27,0,25,0,25,0,25,0,29,0,32,0,32,0,36,0,32,0,43,0
SDRE02384,NATH ENTERPRISE(RSDN021),30,0,29,0,27,0,25,0,25,0,25,0,29,0,32,0,32,0,36,0,32,0,43,0
SDRE02009,AKRITI HARDWARE(RSDA064),40,0,38,0,36,0,33,0,33,0,33,0,38,0,43,0,43,0,48,0,43,0,57,0
SDRE02013,ANJALI ENTERPRISE(RSDA135),50,0,48,0,45,0,42,0,42,0,42,0,48,0,53,0,53,0,59,0,53,0,71,0
SDRE02032,ASHIM HARDWARE (RSDA239),50,0,48,0,45,0,42,0,42,0,42,0,48,0,53,0,53,0,59,0,53,0,71,0
SDRE02047,BABA LOKENATH METAL AND HARDWARE(RSDB079),50,0,48,0,45,0,42,0,42,0,42,0,48,0,53,0,53,0,59,0,53,0,71,0
SDRE02074,BHAWANI HARDWRARE (RSDB340),40,0,38,0,36,0,33,0,33,0,33,0,38,0,43,0,43,0,48,0,43,0,57,0
SDRE02155,GANESH BHANDAR(RSDG033),60,400,57,0,53,0,50,0,50,0,50,0,57,0,64,0,64,0,71,0,64,0,85,0
SDRE02205,JAISWAL HARDWARE(RSDJ062),50,0,48,0,45,0,42,0,42,0,42,0,48,0,53,0,53,0,59,0,53,0,71,0
SDRE02228,KANCHAN ENTERPRISES(RSDM110),40,0,38,0,36,0,33,0,33,0,33,0,38,0,43,0,43,0,48,0,43,0,57,0
SDRE02247,LAXMI NARAYAN HARDWARE(RSDL057),45,0,43,0,40,0,38,0,38,0,38,0,43,0,48,0,48,0,53,0,48,0,64,0
SDRE02265,RANJIT BASAK(RSDM282),120,0,113,0,106,0,99,0,99,0,99,0,113,0,128,0,128,0,142,0,128,0,170,0
SDRE02337,MANDAL HARDWARE SHOP(RSDM139),40,0,38,0,36,0,33,0,33,0,33,0,38,0,43,0,43,0,48,0,43,0,57,0
SDRE02345,MANTHAN HARDWARE(RSDM056),50,0,48,0,45,0,42,0,42,0,42,0,48,0,53,0,53,0,59,0,53,0,71,0
SDRE02412,PANDU HARDWARE (RSDP442),25,0,24,0,23,0,21,0,21,0,21,0,24,0,27,0,27,0,30,0,27,0,36,0
SDRE02428,POUDEL HARDWARE & ELECTRICALS(RSDP405),60,0,57,0,53,0,50,0,50,0,50,0,57,0,64,0,64,0,71,0,64,0,85,0
SDRE02484,REBA ENTERPRISE(RSDR065),45,0,43,0,40,0,38,0,38,0,38,0,43,0,48,0,48,0,53,0,48,0,64,0
SDRE02498,ROY HARDWARE(RSDR043),45,0,43,0,40,0,38,0,38,0,38,0,43,0,48,0,48,0,53,0,48,0,64,0
SDRE02521,SAHA HARDWARE STORES (RSDS339),15,0,15,0,14,0,13,0,13,0,13,0,15,0,16,0,16,0,18,0,16,0,22,0
SDRE02542,SARKAR HARDWARE ENTERPRISE(RSDS061),35,0,33,0,31,0,29,0,29,0,29,0,33,0,38,0,38,0,42,0,38,0,50,0
SDRE02655,MAA DURGA HARDWARE(RSDM137),35,0,33,0,31,0,29,0,29,0,29,0,33,0,38,0,38,0,42,0,38,0,50,0
SDRE03851,BASANTI ENTERPRISE(RSDB070),45,0,43,0,40,0,38,0,38,0,38,0,43,0,48,0,48,0,53,0,48,0,64,0
SDRE04232,TARAI HARDWARE(RSDT054),70,400,66,0,62,0,58,0,58,0,58,0,66,0,75,0,75,0,83,0,75,0,99,0
SDRE04233,NANDI ENTERPRISE(RSDN052),80,0,76,0,71,0,66,0,66,0,66,0,76,0,85,0,85,0,95,0,85,0,113,0
SDRE04244,SUSHIL KUMAR MANDAL(RSDS022),50,400,48,0,45,0,42,0,42,0,42,0,48,0,53,0,53,0,59,0,53,0,71,0
SDRE04385,MAA TARA TRADING(RSDM068),30,0,29,0,27,0,25,0,25,0,25,0,29,0,32,0,32,0,36,0,32,0,43,0
SDRE04391,GITANJALI HARDWARE AND FURNITURE(RSDG055),80,0,76,0,71,0,66,0,66,0,66,0,76,0,85,0,85,0,95,0,85,0,113,0
SDRE05500,NANDI BHANDAR(RSDN067),60,0,57,0,53,0,50,0,50,0,50,0,57,0,64,0,64,0,71,0,64,0,85,0
SDRE06340,DEEP HARDWARE (RSDD466),35,0,33,0,31,0,29,0,29,0,29,0,33,0,38,0,38,0,42,0,38,0,50,0
SDRE02642,VARAITY HARDWARE STORE(RSDV506),35,0,33,0,31,0,29,0,29,0,29,0,33,0,38,0,38,0,42,0,38,0,50,0
SDRE05593,DAS HARDWARE(RSDD017),50,0,48,0,45,0,42,0,42,0,42,0,48,0,53,0,53,0,59,0,53,0,71,0
SDRE02426,PODDAR HARDWARE(RSDP157),45,0,43,0,40,0,38,0,38,0,38,0,43,0,48,0,48,0,53,0,48,0,64,0
SDRE02560,SHARMA HARDWARE SHOP(RSDS718),90,0,86,0,80,0,76,0,76,0,76,0,86,0,96,0,96,0,106,0,96,0,128,0
SDRE07073,BUILDERS STEEL CENTRE(RSDB768),25,0,24,0,23,0,21,0,21,0,21,0,24,0,27,0,27,0,30,0,27,0,36,0
SDRE04387,HUSSAIN HARDWARE(RSDH743),60,0,58,0,54,0,50,0,50,0,50,0,58,0,64,0,64,0,72,0,64,0,86,0
NSRE04350,PAWAN HARDWARE STORES(RSDP650),34,0,32,0,30,0,28,0,28,0,28,0,32,0,36,0,36,0,40,0,36,0,48,0
SDRE06640,SUBHASH CHANDRA RAY(RSDS589),32,0,31,0,29,0,27,0,27,0,27,0,31,0,34,0,34,0,38,0,34,0,46,0
SDRE06653,MIJANUR RAHAMAN(RSDM607),32,0,31,0,29,0,27,0,27,0,27,0,31,0,34,0,34,0,38,0,34,0,46,0
SDRE06746,MD ABID HOSSAIN(RSDM622),40,0,38,0,36,0,33,0,33,0,33,0,38,0,43,0,43,0,48,0,43,0,57,0
SDRE06747,SAHARUL HOQUE(RSDS623),21,0,20,0,19,0,18,0,18,0,18,0,20,0,23,0,23,0,25,0,23,0,30,0
SDRE06923,ROY'S HARDWARE SHOP(RSDR698),20,0,19,0,18,0,17,0,17,0,17,0,19,0,22,0,22,0,24,0,22,0,29,0
SDRE06794,KAILASH KARMAKAR(RSDK730),30,0,30,0,28,0,26,0,26,0,26,0,30,0,32,0,32,0,36,0,32,0,44,0
SDRE03931,DEEPITA ENTERPRISE (RSDD439),30,0,29,0,27,0,25,0,25,0,25,0,29,0,32,0,32,0,36,0,32,0,43,0
SDRE05615,NEW MANDAL ENTERPRISE(RSDN018),25,0,24,0,23,0,21,0,21,0,21,0,24,0,27,0,27,0,30,0,27,0,36,0
SDRE02151,FOURMEN HARDWARE SHOP (RSDF476),35,0,33,0,31,0,29,0,29,0,29,0,33,0,38,0,38,0,42,0,38,0,50,0
SDRE02221,KABIRAJ ENTERPRISE (RSDK399),15,0,15,0,14,0,13,0,13,0,13,0,15,0,16,0,16,0,18,0,16,0,22,0
SDRE02637,UNITY ENTERPRISE(RSDU149),15,0,15,0,14,0,13,0,13,0,13,0,15,0,16,0,16,0,18,0,16,0,22,0
SDRE02195,JOGESWAR ROY (RSDJ438),15,0,15,0,14,0,13,0,13,0,13,0,15,0,16,0,16,0,18,0,16,0,22,0
SDRE02438,PRAMILA HARDWARE & STORES (RSDP460),15,0,15,0,14,0,13,0,13,0,13,0,15,0,16,0,16,0,18,0,16,0,22,0
NSRE04374,RAKESH ENTERPRISE(RSDR567),25,0,24,0,23,0,21,0,21,0,21,0,24,0,27,0,27,0,30,0,27,0,36,0
NSRE04385,RANI SATI ENTERPRISES(RSDR077),35,0,33,0,31,0,29,0,29,0,29,0,33,0,38,0,38,0,42,0,38,0,50,0
SDRE02084,SIKDAR ENTERPRISE(RSDS101),60,0,57,0,53,0,50,0,50,0,50,0,57,0,64,0,64,0,71,0,64,0,85,0
SDRE02547,SARADA STORES(RSDS003),70,0,66,0,62,0,58,0,58,0,58,0,66,0,75,0,75,0,83,0,75,0,99,0
SDRE03847,ARNAV BUILDERS(RSDA106),35,0,33,0,31,0,29,0,29,0,29,0,33,0,38,0,38,0,42,0,38,0,50,0
SDRE04713,MANDAL FURNITURE & HARDWARE(RSDM044),50,0,48,0,45,0,42,0,42,0,42,0,48,0,53,0,53,0,59,0,53,0,71,0
SDRE05599,GANESH STEEL SYNDICATE(RSDG124),55,0,52,0,49,0,46,0,46,0,46,0,52,0,59,0,59,0,65,0,59,0,78,0
SDRE02174,GUPTA HARDWARE(RSDG009),120,0,113,0,106,0,99,0,99,0,99,0,113,0,128,0,128,0,142,0,128,0,170,0
SDRE02199,JAGANNATH SHIV KUMAR(RSDJ557),50,0,48,0,45,0,42,0,42,0,42,0,48,0,53,0,53,0,59,0,53,0,71,0
SDRE02590,SREE GURU HARDWARE (RSDS332),20,0,19,0,18,0,17,0,17,0,17,0,19,0,22,0,22,0,24,0,22,0,29,0
SDRE03945,SATYA BUILDERS(RSDS100),29,0,28,0,26,0,24,0,24,0,24,0,28,0,31,0,31,0,35,0,31,0,41,0
SDRE03948,ROY ENTERPRISE(RSDR122),30,0,29,0,27,0,25,0,25,0,25,0,29,0,32,0,32,0,36,0,32,0,43,0
SDRE06556,RAJ KUMAR JAIN(RSDR582),50,0,48,0,45,0,42,0,42,0,42,0,48,0,53,0,53,0,59,0,53,0,71,0
SDRE06958,GANPATI ENTERPRISE(RSDG715),80,0,76,0,71,0,66,0,66,0,66,0,76,0,85,0,85,0,95,0,85,0,113,0
SDRE07056,DURGA HARDWARE(RSDD752),120,0,113,0,106,0,99,0,99,0,99,0,113,0,128,0,128,0,142,0,128,0,170,0
NSRE04390,ROY HARDWARE STORES(RSDR709),25,0,24,0,23,0,21,0,21,0,21,0,24,0,27,0,27,0,30,0,27,0,36,0
SDRE04250,AJIT KUMAR BAKSHI(RSDA739),20,0,19,0,18,0,17,0,17,0,17,0,19,0,22,0,22,0,24,0,22,0,29,0
SDRE02038,B.K. HARDWARE(RSDB081),17,0,16,0,15,0,14,0,14,0,14,0,16,0,18,0,18,0,20,0,18,0,24,0
SDRE02110,MAHSIN ALAM REZA(RSDM112),17,0,16,0,15,0,14,0,14,0,14,0,16,0,18,0,18,0,20,0,18,0,24,0
SDRE02593,SUBHAM TRADERS(RSDS084),17,0,16,0,15,0,14,0,14,0,14,0,16,0,18,0,18,0,20,0,18,0,24,0
SDRE05631,SUBASH HARDWARWE(RSDS116),17,0,16,0,15,0,14,0,14,0,14,0,16,0,18,0,18,0,20,0,18,0,24,0
SDRE06712,BHAGIRATHI ENTERPRISE(RSDB609),34,0,32,0,30,0,28,0,28,0,28,0,32,0,36,0,36,0,40,0,36,0,48,0
SDRE06791,BAJRANG TRADING CO.(RSDB644),34,0,32,0,30,0,28,0,28,0,28,0,32,0,36,0,36,0,40,0,36,0,48,0
SDRE06792,ROCKEY SHARMA(RSDR645),17,0,16,0,15,0,14,0,14,0,14,0,16,0,18,0,18,0,20,0,18,0,24,0
SDRE06957,SHREE SHYAM HARDWARE (MAL)(RSDS713),17,0,16,0,15,0,14,0,14,0,14,0,16,0,18,0,18,0,20,0,18,0,24,0
SDRE02028,PAUL ENTERPRISE(RSDP161),35,0,33,0,31,0,29,0,29,0,29,0,33,0,38,0,38,0,42,0,38,0,50,0
SDRE02282,DILIP SARKAR(RSDD488),40,0,38,0,36,0,33,0,33,0,33,0,38,0,43,0,43,0,48,0,43,0,57,0
SDRE03880,PAUL HARDWARE(RSDP162),30,0,29,0,27,0,25,0,25,0,25,0,29,0,32,0,32,0,36,0,32,0,43,0
SDRE02376,N.K HARDWARE (RSDN392),100,0,95,0,89,0,83,0,83,0,83,0,95,0,106,0,106,0,118,0,106,0,142,0
