COMPANY NAME,Product Name in SFA,Branch Code,Branch Name,Active,PRODUCT TYPE
,BIRLA GOLD,UP07,GORAKHPUR,no,
,SHREE,UP07,GORAKHPUR,yes,
,BANGUR,UP07,GORAKHPUR,yes,
,ACC F2R,UP07,GORAKHPUR,yes,
,DALMIA,UP07,GORAKHPUR,yes,
,TOPCEM,UP07,GORAKHPUR,yes,
,AMBUJA,UP07,GORAKHPUR,yes,
,SURYA GOLD,UP07,GORAKHPUR,yes,
,AMRIT,UP07,GORAKHPUR,yes,
,MAX,UP07,GORAKHPUR,yes,
,ACC,UP07,GORAKHPUR,no,
,DRAGON,UP07,GORAKHPUR,yes,
,VIRGO,UP07,GORAKHPUR,yes,
,BEST,UP07,GORAKHPUR,yes,
,TAJ,UP07,GORAKHPUR,yes,
,ATIBAL,UP07,GORAKHPUR,yes,
,DELTA,UP07,GORAKHPUR,yes,
,RJ CEMENT,UP07,GORAKHPUR,yes,
,SURAKSHA,UP07,GORAKHPUR,yes,
,RHINO,UP07,GORAKHPUR,yes,
,CROWN,UP07,GORAKHPUR,yes,
,ULTRATECH,UP07,GORAKHPUR,yes,
,HOLCEM,UP07,GORAKHPUR,yes,
,7RING,UP07,GORAKHPUR,yes,
,PREMIUM,UP07,GORAKHPUR,yes,
,TIGER,UP07,GORAKHPUR,yes,
,VALLEY STRONG,UP07,GORAKHPUR,yes,
,MCCL,UP07,GORAKHPUR,yes,
,JAINTIA CEMENT,UP07,GORAKHPUR,yes,
,CCI,UP07,GORAKHPUR,yes,
,STRONG BOND,UP07,GORAKHPUR,yes,
,AMBUJA PLUS,UP07,GORAKHPUR,yes,
,RAMCO,UP07,GORAKHPUR,yes,
,JSW,UP07,GORAKHPUR,yes,
,DALMIA DSP,UP07,GORAKHPUR,yes,
,NUVOCO DURAGUARD,UP07,GORAKHPUR,yes,
,STAR CEMENT PPC(ADSTAR),UP07,GORAKHPUR,yes,
,STAR CEMENT ANTIRUST,UP07,GORAKHPUR,yes,
,STAR CEMENT PPC,UP07,GORAKHPUR,yes,
,STAR CEMENT OPC 43,UP07,GORAKHPUR,yes,
,STAR CEMENT PSC(ADSTAR),UP07,GORAKHPUR,no,
,TOPCEM SDC,UP07,GORAKHPUR,yes,
,BLACK TIGER,UP07,GORAKHPUR,yes,
,ULTRATECH PREMIUM,UP07,GORAKHPUR,yes,
,BIRLA SAMRAT,UP07,GORAKHPUR,no,
,NUVOCO DOUBLE BULL,UP07,GORAKHPUR,yes,
,KONARK DALMIA,UP07,GORAKHPUR,no,
,NUVOCO CONCRETO,UP07,GORAKHPUR,yes,
,ULTRATECH SUPER,UP07,GORAKHPUR,yes,
,ACC HPC,UP08,SANTKABIR NAGAR,yes,
,BIRLA GOLD,UP08,SANTKABIR NAGAR,no,
,SHREE,UP08,SANTKABIR NAGAR,yes,
,BANGUR,UP08,SANTKABIR NAGAR,yes,
,ACC F2R,UP08,SANTKABIR NAGAR,yes,
,DALMIA,UP08,SANTKABIR NAGAR,yes,
,TOPCEM,UP08,SANTKABIR NAGAR,yes,
,AMBUJA,UP08,SANTKABIR NAGAR,yes,
,SURYA GOLD,UP08,SANTKABIR NAGAR,yes,
,AMRIT,UP08,SANTKABIR NAGAR,yes,
,MAX,UP08,SANTKABIR NAGAR,yes,
,ACC,UP08,SANTKABIR NAGAR,no,
,DRAGON,UP08,SANTKABIR NAGAR,yes,
,VIRGO,UP08,SANTKABIR NAGAR,yes,
,BEST,UP08,SANTKABIR NAGAR,yes,
,TAJ,UP08,SANTKABIR NAGAR,yes,
,ATIBAL,UP08,SANTKABIR NAGAR,yes,
,DELTA,UP08,SANTKABIR NAGAR,yes,
,RJ CEMENT,UP08,SANTKABIR NAGAR,yes,
,SURAKSHA,UP08,SANTKABIR NAGAR,yes,
,RHINO,UP08,SANTKABIR NAGAR,yes,
,CROWN,UP08,SANTKABIR NAGAR,yes,
,ULTRATECH,UP08,SANTKABIR NAGAR,yes,
,HOLCEM,UP08,SANTKABIR NAGAR,yes,
,7RING,UP08,SANTKABIR NAGAR,yes,
,PREMIUM,UP08,SANTKABIR NAGAR,yes,
,TIGER,UP08,SANTKABIR NAGAR,yes,
,VALLEY STRONG,UP08,SANTKABIR NAGAR,yes,
,MCCL,UP08,SANTKABIR NAGAR,yes,
,JAINTIA CEMENT,UP08,SANTKABIR NAGAR,yes,
,CCI,UP08,SANTKABIR NAGAR,yes,
,STRONG BOND,UP08,SANTKABIR NAGAR,yes,
,AMBUJA PLUS,UP08,SANTKABIR NAGAR,yes,
,RAMCO,UP08,SANTKABIR NAGAR,yes,
,JSW,UP08,SANTKABIR NAGAR,yes,
,DALMIA DSP,UP08,SANTKABIR NAGAR,yes,
,NUVOCO DURAGUARD,UP08,SANTKABIR NAGAR,yes,
,STAR CEMENT PPC(ADSTAR),UP08,SANTKABIR NAGAR,yes,
,STAR CEMENT ANTIRUST,UP08,SANTKABIR NAGAR,yes,
,STAR CEMENT PPC,UP08,SANTKABIR NAGAR,yes,
,STAR CEMENT OPC 43,UP08,SANTKABIR NAGAR,yes,
,STAR CEMENT PSC(ADSTAR),UP08,SANTKABIR NAGAR,no,
,TOPCEM SDC,UP08,SANTKABIR NAGAR,yes,
,BLACK TIGER,UP08,SANTKABIR NAGAR,yes,
,ULTRATECH PREMIUM,UP08,SANTKABIR NAGAR,yes,
,BIRLA SAMRAT,UP08,SANTKABIR NAGAR,no,
,NUVOCO DOUBLE BULL,UP08,SANTKABIR NAGAR,yes,
,KONARK DALMIA,UP08,SANTKABIR NAGAR,no,
,NUVOCO CONCRETO,UP08,SANTKABIR NAGAR,yes,
,ULTRATECH SUPER,UP08,SANTKABIR NAGAR,yes,
,ACC HPC,UP09,BASTI,yes,
,BIRLA GOLD,UP09,BASTI,no,
,SHREE,UP09,BASTI,yes,
,BANGUR,UP09,BASTI,yes,
,ACC F2R,UP09,BASTI,yes,
,DALMIA,UP09,BASTI,yes,
,TOPCEM,UP09,BASTI,yes,
,AMBUJA,UP09,BASTI,yes,
,SURYA GOLD,UP09,BASTI,yes,
,AMRIT,UP09,BASTI,yes,
,MAX,UP09,BASTI,yes,
,ACC,UP09,BASTI,no,
,DRAGON,UP09,BASTI,yes,
,VIRGO,UP09,BASTI,yes,
,BEST,UP09,BASTI,yes,
,TAJ,UP09,BASTI,yes,
,ATIBAL,UP09,BASTI,yes,
,DELTA,UP09,BASTI,yes,
,RJ CEMENT,UP09,BASTI,yes,
,SURAKSHA,UP09,BASTI,yes,
,RHINO,UP09,BASTI,yes,
,CROWN,UP09,BASTI,yes,
,ULTRATECH,UP09,BASTI,yes,
,HOLCEM,UP09,BASTI,yes,
,7RING,UP09,BASTI,yes,
,PREMIUM,UP09,BASTI,yes,
,TIGER,UP09,BASTI,yes,
,VALLEY STRONG,UP09,BASTI,yes,
,MCCL,UP09,BASTI,yes,
,JAINTIA CEMENT,UP09,BASTI,yes,
,CCI,UP09,BASTI,yes,
,STRONG BOND,UP09,BASTI,yes,
,AMBUJA PLUS,UP09,BASTI,yes,
,RAMCO,UP09,BASTI,yes,
,JSW,UP09,BASTI,yes,
,DALMIA DSP,UP09,BASTI,yes,
,NUVOCO DURAGUARD,UP09,BASTI,yes,
,STAR CEMENT PPC(ADSTAR),UP09,BASTI,yes,
,STAR CEMENT ANTIRUST,UP09,BASTI,yes,
,STAR CEMENT PPC,UP09,BASTI,yes,
,STAR CEMENT OPC 43,UP09,BASTI,yes,
,STAR CEMENT PSC(ADSTAR),UP09,BASTI,no,
,TOPCEM SDC,UP09,BASTI,yes,
,BLACK TIGER,UP09,BASTI,yes,
,ULTRATECH PREMIUM,UP09,BASTI,yes,
,BIRLA SAMRAT,UP09,BASTI,no,
,NUVOCO DOUBLE BULL,UP09,BASTI,yes,
,KONARK DALMIA,UP09,BASTI,no,
,NUVOCO CONCRETO,UP09,BASTI,yes,
,ULTRATECH SUPER,UP09,BASTI,yes,
,ACC HPC,UP10,AMBEDKAR,yes,
,BIRLA GOLD,UP10,AMBEDKAR,no,
,SHREE,UP10,AMBEDKAR,yes,
,BANGUR,UP10,AMBEDKAR,yes,
,ACC F2R,UP10,AMBEDKAR,yes,
,DALMIA,UP10,AMBEDKAR,yes,
,TOPCEM,UP10,AMBEDKAR,yes,
,AMBUJA,UP10,AMBEDKAR,yes,
,SURYA GOLD,UP10,AMBEDKAR,yes,
,AMRIT,UP10,AMBEDKAR,yes,
,MAX,UP10,AMBEDKAR,yes,
,ACC,UP10,AMBEDKAR,no,
,DRAGON,UP10,AMBEDKAR,yes,
,VIRGO,UP10,AMBEDKAR,yes,
,BEST,UP10,AMBEDKAR,yes,
,TAJ,UP10,AMBEDKAR,yes,
,ATIBAL,UP10,AMBEDKAR,yes,
,DELTA,UP10,AMBEDKAR,yes,
,RJ CEMENT,UP10,AMBEDKAR,yes,
,SURAKSHA,UP10,AMBEDKAR,yes,
,RHINO,UP10,AMBEDKAR,yes,
,CROWN,UP10,AMBEDKAR,yes,
,ULTRATECH,UP10,AMBEDKAR,yes,
,HOLCEM,UP10,AMBEDKAR,yes,
,7RING,UP10,AMBEDKAR,yes,
,PREMIUM,UP10,AMBEDKAR,yes,
,TIGER,UP10,AMBEDKAR,yes,
,VALLEY STRONG,UP10,AMBEDKAR,yes,
,MCCL,UP10,AMBEDKAR,yes,
,JAINTIA CEMENT,UP10,AMBEDKAR,yes,
,CCI,UP10,AMBEDKAR,yes,
,STRONG BOND,UP10,AMBEDKAR,yes,
,AMBUJA PLUS,UP10,AMBEDKAR,yes,
,RAMCO,UP10,AMBEDKAR,yes,
,JSW,UP10,AMBEDKAR,yes,
,DALMIA DSP,UP10,AMBEDKAR,yes,
,NUVOCO DURAGUARD,UP10,AMBEDKAR,yes,
,STAR CEMENT PPC(ADSTAR),UP10,AMBEDKAR,yes,
,STAR CEMENT ANTIRUST,UP10,AMBEDKAR,yes,
,STAR CEMENT PPC,UP10,AMBEDKAR,yes,
,STAR CEMENT OPC 43,UP10,AMBEDKAR,yes,
,STAR CEMENT PSC(ADSTAR),UP10,AMBEDKAR,no,
,TOPCEM SDC,UP10,AMBEDKAR,yes,
,BLACK TIGER,UP10,AMBEDKAR,yes,
,ULTRATECH PREMIUM,UP10,AMBEDKAR,yes,
,BIRLA SAMRAT,UP10,AMBEDKAR,no,
,NUVOCO DOUBLE BULL,UP10,AMBEDKAR,yes,
,KONARK DALMIA,UP10,AMBEDKAR,no,
,NUVOCO CONCRETO,UP10,AMBEDKAR,yes,
,ULTRATECH SUPER,UP10,AMBEDKAR,yes,
,ACC HPC,UP11,AYODHYA,yes,
,BIRLA GOLD,UP11,AYODHYA,no,
,SHREE,UP11,AYODHYA,yes,
,BANGUR,UP11,AYODHYA,yes,
,ACC F2R,UP11,AYODHYA,yes,
,DALMIA,UP11,AYODHYA,yes,
,TOPCEM,UP11,AYODHYA,yes,
,AMBUJA,UP11,AYODHYA,yes,
,SURYA GOLD,UP11,AYODHYA,yes,
,AMRIT,UP11,AYODHYA,yes,
,MAX,UP11,AYODHYA,yes,
,ACC,UP11,AYODHYA,no,
,DRAGON,UP11,AYODHYA,yes,
,VIRGO,UP11,AYODHYA,yes,
,BEST,UP11,AYODHYA,yes,
,TAJ,UP11,AYODHYA,yes,
,ATIBAL,UP11,AYODHYA,yes,
,DELTA,UP11,AYODHYA,yes,
,RJ CEMENT,UP11,AYODHYA,yes,
,SURAKSHA,UP11,AYODHYA,yes,
,RHINO,UP11,AYODHYA,yes,
,CROWN,UP11,AYODHYA,yes,
,ULTRATECH,UP11,AYODHYA,yes,
,HOLCEM,UP11,AYODHYA,yes,
,7RING,UP11,AYODHYA,yes,
,PREMIUM,UP11,AYODHYA,yes,
,TIGER,UP11,AYODHYA,yes,
,VALLEY STRONG,UP11,AYODHYA,yes,
,MCCL,UP11,AYODHYA,yes,
,JAINTIA CEMENT,UP11,AYODHYA,yes,
,CCI,UP11,AYODHYA,yes,
,STRONG BOND,UP11,AYODHYA,yes,
,AMBUJA PLUS,UP11,AYODHYA,yes,
,RAMCO,UP11,AYODHYA,yes,
,JSW,UP11,AYODHYA,yes,
,DALMIA DSP,UP11,AYODHYA,yes,
,NUVOCO DURAGUARD,UP11,AYODHYA,yes,
,STAR CEMENT PPC(ADSTAR),UP11,AYODHYA,yes,
,STAR CEMENT ANTIRUST,UP11,AYODHYA,yes,
,STAR CEMENT PPC,UP11,AYODHYA,yes,
,STAR CEMENT OPC 43,UP11,AYODHYA,yes,
,STAR CEMENT PSC(ADSTAR),UP11,AYODHYA,no,
,TOPCEM SDC,UP11,AYODHYA,yes,
,BLACK TIGER,UP11,AYODHYA,yes,
,ULTRATECH PREMIUM,UP11,AYODHYA,yes,
,BIRLA SAMRAT,UP11,AYODHYA,no,
,NUVOCO DOUBLE BULL,UP11,AYODHYA,yes,
,KONARK DALMIA,UP11,AYODHYA,no,
,NUVOCO CONCRETO,UP11,AYODHYA,yes,
,ULTRATECH SUPER,UP11,AYODHYA,yes,
,ACC HPC,UP12,SULTANPUR,yes,
,BIRLA GOLD,UP12,SULTANPUR,no,
,SHREE,UP12,SULTANPUR,yes,
,BANGUR,UP12,SULTANPUR,yes,
,ACC F2R,UP12,SULTANPUR,yes,
,DALMIA,UP12,SULTANPUR,yes,
,TOPCEM,UP12,SULTANPUR,yes,
,AMBUJA,UP12,SULTANPUR,yes,
,SURYA GOLD,UP12,SULTANPUR,yes,
,AMRIT,UP12,SULTANPUR,yes,
,MAX,UP12,SULTANPUR,yes,
,ACC,UP12,SULTANPUR,no,
,DRAGON,UP12,SULTANPUR,yes,
,VIRGO,UP12,SULTANPUR,yes,
,BEST,UP12,SULTANPUR,yes,
,TAJ,UP12,SULTANPUR,yes,
,ATIBAL,UP12,SULTANPUR,yes,
,DELTA,UP12,SULTANPUR,yes,
,RJ CEMENT,UP12,SULTANPUR,yes,
,SURAKSHA,UP12,SULTANPUR,yes,
,RHINO,UP12,SULTANPUR,yes,
,CROWN,UP12,SULTANPUR,yes,
,ULTRATECH,UP12,SULTANPUR,yes,
,HOLCEM,UP12,SULTANPUR,yes,
,7RING,UP12,SULTANPUR,yes,
,PREMIUM,UP12,SULTANPUR,yes,
,TIGER,UP12,SULTANPUR,yes,
,VALLEY STRONG,UP12,SULTANPUR,yes,
,MCCL,UP12,SULTANPUR,yes,
,JAINTIA CEMENT,UP12,SULTANPUR,yes,
,CCI,UP12,SULTANPUR,yes,
,STRONG BOND,UP12,SULTANPUR,yes,
,AMBUJA PLUS,UP12,SULTANPUR,yes,
,RAMCO,UP12,SULTANPUR,yes,
,JSW,UP12,SULTANPUR,yes,
,DALMIA DSP,UP12,SULTANPUR,yes,
,NUVOCO DURAGUARD,UP12,SULTANPUR,yes,
,STAR CEMENT PPC(ADSTAR),UP12,SULTANPUR,yes,
,STAR CEMENT ANTIRUST,UP12,SULTANPUR,yes,
,STAR CEMENT PPC,UP12,SULTANPUR,yes,
,STAR CEMENT OPC 43,UP12,SULTANPUR,yes,
,STAR CEMENT PSC(ADSTAR),UP12,SULTANPUR,no,
,TOPCEM SDC,UP12,SULTANPUR,yes,
,BLACK TIGER,UP12,SULTANPUR,yes,
,ULTRATECH PREMIUM,UP12,SULTANPUR,yes,
,BIRLA SAMRAT,UP12,SULTANPUR,no,
,NUVOCO DOUBLE BULL,UP12,SULTANPUR,yes,
,KONARK DALMIA,UP12,SULTANPUR,no,
,NUVOCO CONCRETO,UP12,SULTANPUR,yes,
,ULTRATECH SUPER,UP12,SULTANPUR,yes,
,ACC HPC,UP13,BARABANKI,yes,
,BIRLA GOLD,UP13,BARABANKI,no,
,SHREE,UP13,BARABANKI,yes,
,BANGUR,UP13,BARABANKI,yes,
,ACC F2R,UP13,BARABANKI,yes,
,DALMIA,UP13,BARABANKI,yes,
,TOPCEM,UP13,BARABANKI,yes,
,AMBUJA,UP13,BARABANKI,yes,
,SURYA GOLD,UP13,BARABANKI,yes,
,AMRIT,UP13,BARABANKI,yes,
,MAX,UP13,BARABANKI,yes,
,ACC,UP13,BARABANKI,no,
,DRAGON,UP13,BARABANKI,yes,
,VIRGO,UP13,BARABANKI,yes,
,BEST,UP13,BARABANKI,yes,
,TAJ,UP13,BARABANKI,yes,
,ATIBAL,UP13,BARABANKI,yes,
,DELTA,UP13,BARABANKI,yes,
,RJ CEMENT,UP13,BARABANKI,yes,
,SURAKSHA,UP13,BARABANKI,yes,
,RHINO,UP13,BARABANKI,yes,
,CROWN,UP13,BARABANKI,yes,
,ULTRATECH,UP13,BARABANKI,yes,
,HOLCEM,UP13,BARABANKI,yes,
,7RING,UP13,BARABANKI,yes,
,PREMIUM,UP13,BARABANKI,yes,
,TIGER,UP13,BARABANKI,yes,
,VALLEY STRONG,UP13,BARABANKI,yes,
,MCCL,UP13,BARABANKI,yes,
,JAINTIA CEMENT,UP13,BARABANKI,yes,
,CCI,UP13,BARABANKI,yes,
,STRONG BOND,UP13,BARABANKI,yes,
,AMBUJA PLUS,UP13,BARABANKI,yes,
,RAMCO,UP13,BARABANKI,yes,
,JSW,UP13,BARABANKI,yes,
,DALMIA DSP,UP13,BARABANKI,yes,
,NUVOCO DURAGUARD,UP13,BARABANKI,yes,
,STAR CEMENT PPC(ADSTAR),UP13,BARABANKI,yes,
,STAR CEMENT ANTIRUST,UP13,BARABANKI,yes,
,STAR CEMENT PPC,UP13,BARABANKI,yes,
,STAR CEMENT OPC 43,UP13,BARABANKI,yes,
,STAR CEMENT PSC(ADSTAR),UP13,BARABANKI,no,
,TOPCEM SDC,UP13,BARABANKI,yes,
,BLACK TIGER,UP13,BARABANKI,yes,
,ULTRATECH PREMIUM,UP13,BARABANKI,yes,
,BIRLA SAMRAT,UP13,BARABANKI,no,
,NUVOCO DOUBLE BULL,UP13,BARABANKI,yes,
,KONARK DALMIA,UP13,BARABANKI,no,
,NUVOCO CONCRETO,UP13,BARABANKI,yes,
,ULTRATECH SUPER,UP13,BARABANKI,yes,
,ACC HPC,UP14,LUCKNOW,yes,
,BIRLA GOLD,UP14,LUCKNOW,no,
,SHREE,UP14,LUCKNOW,yes,
,BANGUR,UP14,LUCKNOW,yes,
,ACC F2R,UP14,LUCKNOW,yes,
,DALMIA,UP14,LUCKNOW,yes,
,TOPCEM,UP14,LUCKNOW,yes,
,AMBUJA,UP14,LUCKNOW,yes,
,SURYA GOLD,UP14,LUCKNOW,yes,
,AMRIT,UP14,LUCKNOW,yes,
,MAX,UP14,LUCKNOW,yes,
,ACC,UP14,LUCKNOW,no,
,DRAGON,UP14,LUCKNOW,yes,
,VIRGO,UP14,LUCKNOW,yes,
,BEST,UP14,LUCKNOW,yes,
,TAJ,UP14,LUCKNOW,yes,
,ATIBAL,UP14,LUCKNOW,yes,
,DELTA,UP14,LUCKNOW,yes,
,RJ CEMENT,UP14,LUCKNOW,yes,
,SURAKSHA,UP14,LUCKNOW,yes,
,RHINO,UP14,LUCKNOW,yes,
,CROWN,UP14,LUCKNOW,yes,
,ULTRATECH,UP14,LUCKNOW,yes,
,HOLCEM,UP14,LUCKNOW,yes,
,7RING,UP14,LUCKNOW,yes,
,PREMIUM,UP14,LUCKNOW,yes,
,TIGER,UP14,LUCKNOW,yes,
,VALLEY STRONG,UP14,LUCKNOW,yes,
,MCCL,UP14,LUCKNOW,yes,
,JAINTIA CEMENT,UP14,LUCKNOW,yes,
,CCI,UP14,LUCKNOW,yes,
,STRONG BOND,UP14,LUCKNOW,yes,
,AMBUJA PLUS,UP14,LUCKNOW,yes,
,RAMCO,UP14,LUCKNOW,yes,
,JSW,UP14,LUCKNOW,yes,
,DALMIA DSP,UP14,LUCKNOW,yes,
,NUVOCO DURAGUARD,UP14,LUCKNOW,yes,
,STAR CEMENT PPC(ADSTAR),UP14,LUCKNOW,yes,
,STAR CEMENT ANTIRUST,UP14,LUCKNOW,yes,
,STAR CEMENT PPC,UP14,LUCKNOW,yes,
,STAR CEMENT OPC 43,UP14,LUCKNOW,yes,
,STAR CEMENT PSC(ADSTAR),UP14,LUCKNOW,no,
,TOPCEM SDC,UP14,LUCKNOW,yes,
,BLACK TIGER,UP14,LUCKNOW,yes,
,ULTRATECH PREMIUM,UP14,LUCKNOW,yes,
,BIRLA SAMRAT,UP14,LUCKNOW,no,
,NUVOCO DOUBLE BULL,UP14,LUCKNOW,yes,
,KONARK DALMIA,UP14,LUCKNOW,no,
,NUVOCO CONCRETO,UP14,LUCKNOW,yes,
,ULTRATECH SUPER,UP14,LUCKNOW,yes,
,ACC HPC,UP15,UNNAO,yes,
,BIRLA GOLD,UP15,UNNAO,no,
,SHREE,UP15,UNNAO,yes,
,BANGUR,UP15,UNNAO,yes,
,ACC F2R,UP15,UNNAO,yes,
,DALMIA,UP15,UNNAO,yes,
,TOPCEM,UP15,UNNAO,yes,
,AMBUJA,UP15,UNNAO,yes,
,SURYA GOLD,UP15,UNNAO,yes,
,AMRIT,UP15,UNNAO,yes,
,MAX,UP15,UNNAO,yes,
,ACC,UP15,UNNAO,no,
,DRAGON,UP15,UNNAO,yes,
,VIRGO,UP15,UNNAO,yes,
,BEST,UP15,UNNAO,yes,
,TAJ,UP15,UNNAO,yes,
,ATIBAL,UP15,UNNAO,yes,
,DELTA,UP15,UNNAO,yes,
,RJ CEMENT,UP15,UNNAO,yes,
,SURAKSHA,UP15,UNNAO,yes,
,RHINO,UP15,UNNAO,yes,
,CROWN,UP15,UNNAO,yes,
,ULTRATECH,UP15,UNNAO,yes,
,HOLCEM,UP15,UNNAO,yes,
,7RING,UP15,UNNAO,yes,
,PREMIUM,UP15,UNNAO,yes,
,TIGER,UP15,UNNAO,yes,
,VALLEY STRONG,UP15,UNNAO,yes,
,MCCL,UP15,UNNAO,yes,
,JAINTIA CEMENT,UP15,UNNAO,yes,
,CCI,UP15,UNNAO,yes,
,STRONG BOND,UP15,UNNAO,yes,
,AMBUJA PLUS,UP15,UNNAO,yes,
,RAMCO,UP15,UNNAO,yes,
,JSW,UP15,UNNAO,yes,
,DALMIA DSP,UP15,UNNAO,yes,
,NUVOCO DURAGUARD,UP15,UNNAO,yes,
,STAR CEMENT PPC(ADSTAR),UP15,UNNAO,yes,
,STAR CEMENT ANTIRUST,UP15,UNNAO,yes,
,STAR CEMENT PPC,UP15,UNNAO,yes,
,STAR CEMENT OPC 43,UP15,UNNAO,yes,
,STAR CEMENT PSC(ADSTAR),UP15,UNNAO,no,
,TOPCEM SDC,UP15,UNNAO,yes,
,BLACK TIGER,UP15,UNNAO,yes,
,ULTRATECH PREMIUM,UP15,UNNAO,yes,
,BIRLA SAMRAT,UP15,UNNAO,no,
,NUVOCO DOUBLE BULL,UP15,UNNAO,yes,
,KONARK DALMIA,UP15,UNNAO,no,
,NUVOCO CONCRETO,UP15,UNNAO,yes,
,ULTRATECH SUPER,UP15,UNNAO,yes,
,ACC HPC,UP16,FATEHPUR,yes,
,BIRLA GOLD,UP16,FATEHPUR,no,
,SHREE,UP16,FATEHPUR,yes,
,BANGUR,UP16,FATEHPUR,yes,
,ACC F2R,UP16,FATEHPUR,yes,
,DALMIA,UP16,FATEHPUR,yes,
,TOPCEM,UP16,FATEHPUR,yes,
,AMBUJA,UP16,FATEHPUR,yes,
,SURYA GOLD,UP16,FATEHPUR,yes,
,AMRIT,UP16,FATEHPUR,yes,
,MAX,UP16,FATEHPUR,yes,
,ACC,UP16,FATEHPUR,no,
,DRAGON,UP16,FATEHPUR,yes,
,VIRGO,UP16,FATEHPUR,yes,
,BEST,UP16,FATEHPUR,yes,
,TAJ,UP16,FATEHPUR,yes,
,ATIBAL,UP16,FATEHPUR,yes,
,DELTA,UP16,FATEHPUR,yes,
,RJ CEMENT,UP16,FATEHPUR,yes,
,SURAKSHA,UP16,FATEHPUR,yes,
,RHINO,UP16,FATEHPUR,yes,
,CROWN,UP16,FATEHPUR,yes,
,ULTRATECH,UP16,FATEHPUR,yes,
,HOLCEM,UP16,FATEHPUR,yes,
,7RING,UP16,FATEHPUR,yes,
,PREMIUM,UP16,FATEHPUR,yes,
,TIGER,UP16,FATEHPUR,yes,
,VALLEY STRONG,UP16,FATEHPUR,yes,
,MCCL,UP16,FATEHPUR,yes,
,JAINTIA CEMENT,UP16,FATEHPUR,yes,
,CCI,UP16,FATEHPUR,yes,
,STRONG BOND,UP16,FATEHPUR,yes,
,AMBUJA PLUS,UP16,FATEHPUR,yes,
,RAMCO,UP16,FATEHPUR,yes,
,JSW,UP16,FATEHPUR,yes,
,DALMIA DSP,UP16,FATEHPUR,yes,
,NUVOCO DURAGUARD,UP16,FATEHPUR,yes,
,STAR CEMENT PPC(ADSTAR),UP16,FATEHPUR,yes,
,STAR CEMENT ANTIRUST,UP16,FATEHPUR,yes,
,STAR CEMENT PPC,UP16,FATEHPUR,yes,
,STAR CEMENT OPC 43,UP16,FATEHPUR,yes,
,STAR CEMENT PSC(ADSTAR),UP16,FATEHPUR,no,
,TOPCEM SDC,UP16,FATEHPUR,yes,
,BLACK TIGER,UP16,FATEHPUR,yes,
,ULTRATECH PREMIUM,UP16,FATEHPUR,yes,
,BIRLA SAMRAT,UP16,FATEHPUR,no,
,NUVOCO DOUBLE BULL,UP16,FATEHPUR,yes,
,KONARK DALMIA,UP16,FATEHPUR,no,
,NUVOCO CONCRETO,UP16,FATEHPUR,yes,
,ULTRATECH SUPER,UP16,FATEHPUR,yes,
,ACC HPC,UP17,RAEBARELI,yes,
,BIRLA GOLD,UP17,RAEBARELI,no,
,SHREE,UP17,RAEBARELI,yes,
,BANGUR,UP17,RAEBARELI,yes,
,ACC F2R,UP17,RAEBARELI,yes,
,DALMIA,UP17,RAEBARELI,yes,
,TOPCEM,UP17,RAEBARELI,yes,
,AMBUJA,UP17,RAEBARELI,yes,
,SURYA GOLD,UP17,RAEBARELI,yes,
,AMRIT,UP17,RAEBARELI,yes,
,MAX,UP17,RAEBARELI,yes,
,ACC,UP17,RAEBARELI,no,
,DRAGON,UP17,RAEBARELI,yes,
,VIRGO,UP17,RAEBARELI,yes,
,BEST,UP17,RAEBARELI,yes,
,TAJ,UP17,RAEBARELI,yes,
,ATIBAL,UP17,RAEBARELI,yes,
,DELTA,UP17,RAEBARELI,yes,
,RJ CEMENT,UP17,RAEBARELI,yes,
,SURAKSHA,UP17,RAEBARELI,yes,
,RHINO,UP17,RAEBARELI,yes,
,CROWN,UP17,RAEBARELI,yes,
,ULTRATECH,UP17,RAEBARELI,yes,
,HOLCEM,UP17,RAEBARELI,yes,
,7RING,UP17,RAEBARELI,yes,
,PREMIUM,UP17,RAEBARELI,yes,
,TIGER,UP17,RAEBARELI,yes,
,VALLEY STRONG,UP17,RAEBARELI,yes,
,MCCL,UP17,RAEBARELI,yes,
,JAINTIA CEMENT,UP17,RAEBARELI,yes,
,CCI,UP17,RAEBARELI,yes,
,STRONG BOND,UP17,RAEBARELI,yes,
,AMBUJA PLUS,UP17,RAEBARELI,yes,
,RAMCO,UP17,RAEBARELI,yes,
,JSW,UP17,RAEBARELI,yes,
,DALMIA DSP,UP17,RAEBARELI,yes,
,NUVOCO DURAGUARD,UP17,RAEBARELI,yes,
,STAR CEMENT PPC(ADSTAR),UP17,RAEBARELI,yes,
,STAR CEMENT ANTIRUST,UP17,RAEBARELI,yes,
,STAR CEMENT PPC,UP17,RAEBARELI,yes,
,STAR CEMENT OPC 43,UP17,RAEBARELI,yes,
,STAR CEMENT PSC(ADSTAR),UP17,RAEBARELI,no,
,TOPCEM SDC,UP17,RAEBARELI,yes,
,BLACK TIGER,UP17,RAEBARELI,yes,
,ULTRATECH PREMIUM,UP17,RAEBARELI,yes,
,BIRLA SAMRAT,UP17,RAEBARELI,no,
,NUVOCO DOUBLE BULL,UP17,RAEBARELI,yes,
,KONARK DALMIA,UP17,RAEBARELI,no,
,NUVOCO CONCRETO,UP17,RAEBARELI,yes,
